
//-- 19.08.2015 19:22:22  -----------------------------

546  12:23:43 GetServerVersion97 on 3
547  12:23:43 GetServerVersion97 result 0
548  12:23:43 GetServerVersion97 on 4
549  12:23:43 GetServerVersion97 result 0
550  12:23:43 GetServerVersion97 on 5
551  12:23:43 GetServerVersion97 result 0
552  12:23:43 GetServerVersion97 on 6
553  12:23:43 GetServerVersion97 result 0
554  12:23:43 GetServerVersion97 on 7
555  12:23:43 GetServerVersion97 result 0
556  12:23:43 GetServerVersion97 on 8
557  12:23:43 GetServerVersion97 result 0
558  12:23:43 GetServerVersion97 on 9
559  12:23:43 GetServerVersion97 result 0
560  12:23:43 GetServerVersion97 on 10
561  12:23:43 GetServerVersion97 result 0
562  12:23:43 GetServerVersion97 on 11
563  12:23:43 GetServerVersion97 result 0
564  12:23:43 GetServerVersion97 on 12
565  12:23:43 GetServerVersion97 result 0
566  12:23:53 GetServerVersion97 on 0
567  12:23:53 GetServerVersion97 result 0
568  12:23:53 GetServerVersion97 on 1
569  12:23:53 GetServerVersion97 result 0
570  12:23:53 GetServerVersion97 on 2
571  12:23:53 GetServerVersion97 result 0
572  12:23:53 GetServerVersion97 on 3
573  12:23:53 GetServerVersion97 result 0
574  12:23:53 GetServerVersion97 on 4
575  12:23:53 GetServerVersion97 result 0
576  12:23:53 GetServerVersion97 on 5
577  12:23:53 GetServerVersion97 result 0
578  12:23:53 GetServerVersion97 on 6
579  12:23:53 GetServerVersion97 result 0
580  12:23:53 GetServerVersion97 on 7
581  12:23:53 GetServerVersion97 result 0
582  12:23:53 GetServerVersion97 on 8
583  12:23:53 GetServerVersion97 result 0
584  12:23:53 GetServerVersion97 on 9
585  12:23:53 GetServerVersion97 result 0
586  12:23:53 GetServerVersion97 on 10
587  12:23:53 GetServerVersion97 result 0
588  12:23:53 GetServerVersion97 on 11
589  12:23:53 GetServerVersion97 result 0
590  12:23:53 GetServerVersion97 on 12
591  12:23:53 GetServerVersion97 result 0
592  12:24:03 GetServerVersion97 on 0
593  12:24:03 GetServerVersion97 result 0
594  12:24:03 GetServerVersion97 on 1
595  12:24:03 GetServerVersion97 result 0
596  12:24:03 GetServerVersion97 on 2
597  12:24:03 GetServerVersion97 result 0
598  12:24:03 GetServerVersion97 on 3
599  12:24:03 GetServerVersion97 result 0
600  12:24:03 GetServerVersion97 on 4
601  12:24:03 GetServerVersion97 result 0
602  12:24:03 GetServerVersion97 on 5
603  12:24:03 GetServerVersion97 result 0
604  12:24:03 GetServerVersion97 on 6
605  12:24:03 GetServerVersion97 result 0
606  12:24:03 GetServerVersion97 on 7
607  12:24:03 GetServerVersion97 result 0
608  12:24:03 GetServerVersion97 on 8
609  12:24:03 GetServerVersion97 result 0
610  12:24:03 GetServerVersion97 on 9
611  12:24:03 GetServerVersion97 result 0
612  12:24:03 GetServerVersion97 on 10
613  12:24:03 GetServerVersion97 result 0
614  12:24:03 GetServerVersion97 on 11
615  12:24:03 GetServerVersion97 result 0
616  12:24:03 GetServerVersion97 on 12
617  12:24:03 GetServerVersion97 result 0
618  12:24:13 GetServerVersion97 on 0
619  12:24:13 GetServerVersion97 result 0
620  12:24:13 GetServerVersion97 on 1
621  12:24:13 GetServerVersion97 result 0
622  12:24:13 GetServerVersion97 on 2
623  12:24:13 GetServerVersion97 result 0
624  12:24:13 GetServerVersion97 on 3
625  12:24:13 GetServerVersion97 result 0
626  12:24:13 GetServerVersion97 on 4
627  12:24:13 GetServerVersion97 result 0
628  12:24:13 GetServerVersion97 on 5
629  12:24:13 GetServerVersion97 result 0
630  12:24:13 GetServerVersion97 on 6
631  12:24:13 GetServerVersion97 result 0
632  12:24:13 GetServerVersion97 on 7
633  12:24:13 GetServerVersion97 result 0
634  12:24:13 GetServerVersion97 on 8
635  12:24:13 GetServerVersion97 result 0
636  12:24:13 GetServerVersion97 on 9
637  12:24:13 GetServerVersion97 result 0
638  12:24:13 GetServerVersion97 on 10
639  12:24:13 GetServerVersion97 result 0
640  12:24:13 GetServerVersion97 on 11
641  12:24:13 GetServerVersion97 result 0
642  12:24:13 GetServerVersion97 on 12
643  12:24:13 GetServerVersion97 result 0
644  12:24:23 GetServerVersion97 on 0
645  12:24:23 GetServerVersion97 result 0
646  12:24:23 GetServerVersion97 on 1
647  12:24:23 GetServerVersion97 result 0
648  12:24:23 GetServerVersion97 on 2
649  12:24:23 GetServerVersion97 result 0
650  12:24:23 GetServerVersion97 on 3
651  12:24:23 GetServerVersion97 result 0
652  12:24:23 GetServerVersion97 on 4
653  12:24:23 GetServerVersion97 result 0
654  12:24:23 GetServerVersion97 on 5
655  12:24:23 GetServerVersion97 result 0
656  12:24:23 GetServerVersion97 on 6
657  12:24:23 GetServerVersion97 result 0
658  12:24:23 GetServerVersion97 on 7
659  12:24:23 GetServerVersion97 result 0
660  12:24:23 GetServerVersion97 on 8
661  12:24:23 GetServerVersion97 result 0
662  12:24:23 GetServerVersion97 on 9
663  12:24:23 GetServerVersion97 result 0
664  12:24:23 GetServerVersion97 on 10
665  12:24:23 GetServerVersion97 result 0
666  12:24:23 GetServerVersion97 on 11
667  12:24:23 GetServerVersion97 result 0
668  12:24:23 GetServerVersion97 on 12
669  12:24:23 GetServerVersion97 result 0
670  12:24:33 GetServerVersion97 on 0
671  12:24:33 GetServerVersion97 result 0
672  12:24:33 GetServerVersion97 on 1
673  12:24:33 GetServerVersion97 result 0
674  12:24:33 GetServerVersion97 on 2
675  12:24:33 GetServerVersion97 result 0
676  12:24:33 GetServerVersion97 on 3
677  12:24:33 GetServerVersion97 result 0
678  12:24:33 GetServerVersion97 on 4
679  12:24:33 GetServerVersion97 result 0
680  12:24:33 GetServerVersion97 on 5
681  12:24:33 GetServerVersion97 result 0
682  12:24:33 GetServerVersion97 on 6
683  12:24:33 GetServerVersion97 result 0
684  12:24:33 GetServerVersion97 on 7
685  12:24:33 GetServerVersion97 result 0
686  12:24:33 GetServerVersion97 on 8
687  12:24:33 GetServerVersion97 result 0
688  12:24:33 GetServerVersion97 on 9
689  12:24:33 GetServerVersion97 result 0
690  12:24:33 GetServerVersion97 on 10
691  12:24:33 GetServerVersion97 result 0
692  12:24:33 GetServerVersion97 on 11
693  12:24:33 GetServerVersion97 result 0
694  12:24:33 GetServerVersion97 on 12
695  12:24:33 GetServerVersion97 result 0
696  12:24:43 GetServerVersion97 on 0
697  12:24:43 GetServerVersion97 result 0
698  12:24:43 GetServerVersion97 on 1
699  12:24:43 GetServerVersion97 result 0
700  12:24:43 GetServerVersion97 on 2
701  12:24:43 GetServerVersion97 result 0
702  12:24:43 GetServerVersion97 on 3
703  12:24:43 GetServerVersion97 result 0
704  12:24:43 GetServerVersion97 on 4
705  12:24:43 GetServerVersion97 result 0
706  12:24:43 GetServerVersion97 on 5
707  12:24:43 GetServerVersion97 result 0
708  12:24:43 GetServerVersion97 on 6
709  12:24:43 GetServerVersion97 result 0
710  12:24:43 GetServerVersion97 on 7
711  12:24:43 GetServerVersion97 result 0
712  12:24:43 GetServerVersion97 on 8
713  12:24:43 GetServerVersion97 result 0
714  12:24:43 GetServerVersion97 on 9
715  12:24:43 GetServerVersion97 result 0
716  12:24:43 GetServerVersion97 on 10
717  12:24:43 GetServerVersion97 result 0
718  12:24:43 GetServerVersion97 on 11
719  12:24:43 GetServerVersion97 result 0
720  12:24:43 GetServerVersion97 on 12
721  12:24:43 GetServerVersion97 result 0
722  12:24:53 GetServerVersion97 on 0
723  12:24:53 GetServerVersion97 result 0
724  12:24:53 GetServerVersion97 on 1
725  12:24:53 GetServerVersion97 result 0
726  12:24:53 GetServerVersion97 on 2
727  12:24:53 GetServerVersion97 result 0
728  12:24:53 GetServerVersion97 on 3
729  12:24:53 GetServerVersion97 result 0
730  12:24:53 GetServerVersion97 on 4
731  12:24:53 GetServerVersion97 result 0
732  12:24:53 GetServerVersion97 on 5
733  12:24:53 GetServerVersion97 result 0
734  12:24:53 GetServerVersion97 on 6
735  12:24:53 GetServerVersion97 result 0
736  12:24:53 GetServerVersion97 on 7
737  12:24:53 GetServerVersion97 result 0
738  12:24:53 GetServerVersion97 on 8
739  12:24:53 GetServerVersion97 result 0
740  12:24:53 GetServerVersion97 on 9
741  12:24:53 GetServerVersion97 result 0
742  12:24:53 GetServerVersion97 on 10
743  12:24:53 GetServerVersion97 result 0
744  12:24:53 GetServerVersion97 on 11
745  12:24:53 GetServerVersion97 result 0
746  12:24:53 GetServerVersion97 on 12
747  12:24:53 GetServerVersion97 result 0
748  12:25:03 GetServerVersion97 on 0
749  12:25:03 GetServerVersion97 result 0
750  12:25:03 GetServerVersion97 on 1
751  12:25:03 GetServerVersion97 result 0
752  12:25:03 GetServerVersion97 on 2
753  12:25:03 GetServerVersion97 result 0
754  12:25:03 GetServerVersion97 on 3
755  12:25:03 GetServerVersion97 result 0
756  12:25:03 GetServerVersion97 on 4
757  12:25:03 GetServerVersion97 result 0
758  12:25:03 GetServerVersion97 on 5
759  12:25:03 GetServerVersion97 result 0
760  12:25:03 GetServerVersion97 on 6
761  12:25:03 GetServerVersion97 result 0
762  12:25:03 GetServerVersion97 on 7
763  12:25:03 GetServerVersion97 result 0
764  12:25:03 GetServerVersion97 on 8
765  12:25:03 GetServerVersion97 result 0
766  12:25:03 GetServerVersion97 on 9
767  12:25:03 GetServerVersion97 result 0
768  12:25:03 GetServerVersion97 on 10
769  12:25:03 GetServerVersion97 result 0
770  12:25:03 GetServerVersion97 on 11
771  12:25:03 GetServerVersion97 result 0
772  12:25:03 GetServerVersion97 on 12
773  12:25:03 GetServerVersion97 result 0
774  12:25:13 GetServerVersion97 on 0
775  12:25:13 GetServerVersion97 result 0
776  12:25:13 GetServerVersion97 on 1
777  12:25:13 GetServerVersion97 result 0
778  12:25:13 GetServerVersion97 on 2
779  12:25:13 GetServerVersion97 result 0
780  12:25:13 GetServerVersion97 on 3
781  12:25:13 GetServerVersion97 result 0
782  12:25:13 GetServerVersion97 on 4
783  12:25:13 GetServerVersion97 result 0
784  12:25:13 GetServerVersion97 on 5
785  12:25:13 GetServerVersion97 result 0
786  12:25:13 GetServerVersion97 on 6
787  12:25:13 GetServerVersion97 result 0
788  12:25:13 GetServerVersion97 on 7
789  12:25:13 GetServerVersion97 result 0
790  12:25:13 GetServerVersion97 on 8
791  12:25:13 GetServerVersion97 result 0
792  12:25:13 GetServerVersion97 on 9
793  12:25:13 GetServerVersion97 result 0
794  12:25:13 GetServerVersion97 on 10
795  12:25:13 GetServerVersion97 result 0
796  12:25:13 GetServerVersion97 on 11
797  12:25:13 GetServerVersion97 result 0
798  12:25:13 GetServerVersion97 on 12
799  12:25:13 GetServerVersion97 result 0
800  12:25:23 GetServerVersion97 on 0
801  12:25:23 GetServerVersion97 result 0
802  12:25:23 GetServerVersion97 on 1
803  12:25:23 GetServerVersion97 result 0
804  12:25:23 GetServerVersion97 on 2
805  12:25:23 GetServerVersion97 result 0
806  12:25:23 GetServerVersion97 on 3
807  12:25:23 GetServerVersion97 result 0
808  12:25:23 GetServerVersion97 on 4
809  12:25:23 GetServerVersion97 result 0
810  12:25:23 GetServerVersion97 on 5
811  12:25:23 GetServerVersion97 result 0
812  12:25:23 GetServerVersion97 on 6
813  12:25:23 GetServerVersion97 result 0
814  12:25:23 GetServerVersion97 on 7
815  12:25:23 GetServerVersion97 result 0
816  12:25:23 GetServerVersion97 on 8
817  12:25:23 GetServerVersion97 result 0
818  12:25:23 GetServerVersion97 on 9
819  12:25:23 GetServerVersion97 result 0
820  12:25:23 GetServerVersion97 on 10
821  12:25:23 GetServerVersion97 result 0
822  12:25:23 GetServerVersion97 on 11
823  12:25:23 GetServerVersion97 result 0
824  12:25:23 GetServerVersion97 on 12
825  12:25:23 GetServerVersion97 result 0
826  12:25:24 CloseMonitor

//-- 24.04.2019 15:59:38  -----------------------------

2  15:59:38 CloseMonitor
3  16:00:31 CloseMonitor
